集計年,都道府県コード,都道府県名,産業大分類コード,産業大分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2011,09,栃木県,O,教育，学習支援業,70歳～,28.62,84.25,427.69
2011,09,栃木県,P,医療，福祉,年齢計,26.07,62.57,375.41
2011,09,栃木県,P,医療，福祉,～19歳,17.05,23.72,228.32
2011,09,栃木県,P,医療，福祉,20～24歳,19.26,35.85,266.97
2011,09,栃木県,P,医療，福祉,25～29歳,22.75,59.64,332.64
2011,09,栃木県,P,医療，福祉,30～34歳,27.06,60.28,385
2011,09,栃木県,P,医療，福祉,35～39歳,27.8,75.01,408.61
2011,09,栃木県,P,医療，福祉,40～44歳,27.63,69.27,400.83
2011,09,栃木県,P,医療，福祉,45～49歳,29.02,73.21,421.45
2011,09,栃木県,P,医療，福祉,50～54歳,30.8,70.7,440.3
2011,09,栃木県,P,医療，福祉,55～59歳,27.63,83.59,415.15
2011,09,栃木県,P,医療，福祉,60～64歳,33.63,66.59,470.15
2011,09,栃木県,P,医療，福祉,65～69歳,22.77,30.69,303.93
2011,09,栃木県,P,医療，福祉,70歳～,20.74,26.49,275.37
2011,09,栃木県,Q,複合サービス事業,年齢計,30.07,101.05,461.89
2011,09,栃木県,Q,複合サービス事業,～19歳,14.72,18.16,194.8
2011,09,栃木県,Q,複合サービス事業,20～24歳,17.71,63.28,275.8
2011,09,栃木県,Q,複合サービス事業,25～29歳,21.12,65.6,319.04
2011,09,栃木県,Q,複合サービス事業,30～34歳,27.26,89.38,416.5
2011,09,栃木県,Q,複合サービス事業,35～39歳,29.04,90.24,438.72
2011,09,栃木県,Q,複合サービス事業,40～44歳,31.3,116.79,492.39
2011,09,栃木県,Q,複合サービス事業,45～49歳,32.66,103.5,495.42
2011,09,栃木県,Q,複合サービス事業,50～54歳,39.22,151.06,621.7
2011,09,栃木県,Q,複合サービス事業,55～59歳,35.9,136.52,567.32
2011,09,栃木県,Q,複合サービス事業,60～64歳,27.08,56.99,381.95
2011,09,栃木県,Q,複合サービス事業,65～69歳,24,4.94,292.94
2011,09,栃木県,Q,複合サービス事業,70歳～,23.8,0,285.6
2011,09,栃木県,R,サービス業（他に分類されないもの）,年齢計,21.58,24.82,283.78
2011,09,栃木県,R,サービス業（他に分類されないもの）,～19歳,18.02,0.24,216.48
2011,09,栃木県,R,サービス業（他に分類されないもの）,20～24歳,18.61,12.86,236.18
2011,09,栃木県,R,サービス業（他に分類されないもの）,25～29歳,19.94,21.36,260.64
2011,09,栃木県,R,サービス業（他に分類されないもの）,30～34歳,20.8,31.35,280.95
2011,09,栃木県,R,サービス業（他に分類されないもの）,35～39歳,22.69,28.48,300.76
2011,09,栃木県,R,サービス業（他に分類されないもの）,40～44歳,23.14,25.92,303.6
2011,09,栃木県,R,サービス業（他に分類されないもの）,45～49歳,23.25,24.98,303.98
2011,09,栃木県,R,サービス業（他に分類されないもの）,50～54歳,21.66,20.57,280.49
2011,09,栃木県,R,サービス業（他に分類されないもの）,55～59歳,23.44,32.16,313.44
2011,09,栃木県,R,サービス業（他に分類されないもの）,60～64歳,19.18,17.69,247.85
2011,09,栃木県,R,サービス業（他に分類されないもの）,65～69歳,19.2,20.41,250.81
2011,09,栃木県,R,サービス業（他に分類されないもの）,70歳～,19.75,27.63,264.63
2011,10,群馬県,C,鉱業，採石業，砂利採取業,年齢計,27.96,57.53,393.05
2011,10,群馬県,C,鉱業，採石業，砂利採取業,～19歳,-,-,-
2011,10,群馬県,C,鉱業，採石業，砂利採取業,20～24歳,18.92,69.26,296.3
2011,10,群馬県,C,鉱業，採石業，砂利採取業,25～29歳,23.97,53.42,341.06
2011,10,群馬県,C,鉱業，採石業，砂利採取業,30～34歳,23.32,43.5,323.34
2011,10,群馬県,C,鉱業，採石業，砂利採取業,35～39歳,24.77,62.41,359.65
2011,10,群馬県,C,鉱業，採石業，砂利採取業,40～44歳,26.81,62.27,383.99
2011,10,群馬県,C,鉱業，採石業，砂利採取業,45～49歳,30.36,62.21,426.53
2011,10,群馬県,C,鉱業，採石業，砂利採取業,50～54歳,31.89,75.98,458.66
2011,10,群馬県,C,鉱業，採石業，砂利採取業,55～59歳,32.84,55.61,449.69
2011,10,群馬県,C,鉱業，採石業，砂利採取業,60～64歳,22.17,11.7,277.74
2011,10,群馬県,C,鉱業，採石業，砂利採取業,65～69歳,33.15,0,397.8
2011,10,群馬県,C,鉱業，採石業，砂利採取業,70歳～,-,-,-
2011,10,群馬県,D,建設業,年齢計,28.74,45.87,390.75
2011,10,群馬県,D,建設業,～19歳,17.71,6.4,218.92
2011,10,群馬県,D,建設業,20～24歳,20.89,20.54,271.22
2011,10,群馬県,D,建設業,25～29歳,22.47,48.45,318.09
2011,10,群馬県,D,建設業,30～34歳,24.11,39.1,328.42
2011,10,群馬県,D,建設業,35～39歳,29.39,50.83,403.51
2011,10,群馬県,D,建設業,40～44歳,31.2,60.04,434.44
2011,10,群馬県,D,建設業,45～49歳,32.87,70.2,464.64
2011,10,群馬県,D,建設業,50～54歳,32.85,52.48,446.68
2011,10,群馬県,D,建設業,55～59歳,32.41,41.32,430.24
2011,10,群馬県,D,建設業,60～64歳,26.02,22.84,335.08
2011,10,群馬県,D,建設業,65～69歳,21.36,3.32,259.64
2011,10,群馬県,D,建設業,70歳～,23.71,32.54,317.06
2011,10,群馬県,E,製造業,年齢計,29.21,86.87,437.39
2011,10,群馬県,E,製造業,～19歳,18.3,12.56,232.16
2011,10,群馬県,E,製造業,20～24歳,18.96,43.24,270.76
2011,10,群馬県,E,製造業,25～29歳,22.01,59.97,324.09
2011,10,群馬県,E,製造業,30～34歳,25.54,79.99,386.47
2011,10,群馬県,E,製造業,35～39歳,29.63,93.25,448.81
2011,10,群馬県,E,製造業,40～44歳,32.19,98.06,484.34
2011,10,群馬県,E,製造業,45～49歳,36.86,121.3,563.62
2011,10,群馬県,E,製造業,50～54歳,37.28,117.83,565.19
2011,10,群馬県,E,製造業,55～59歳,33.08,98.61,495.57
2011,10,群馬県,E,製造業,60～64歳,22.76,35.38,308.5
2011,10,群馬県,E,製造業,65～69歳,17.59,10.28,221.36
2011,10,群馬県,E,製造業,70歳～,15.43,8.99,194.15
2011,10,群馬県,F,電気・ガス・熱供給・水道業,年齢計,32.71,161.17,553.69
2011,10,群馬県,F,電気・ガス・熱供給・水道業,～19歳,13.92,28.83,195.87
2011,10,群馬県,F,電気・ガス・熱供給・水道業,20～24歳,15.24,75.57,258.45
2011,10,群馬県,F,電気・ガス・熱供給・水道業,25～29歳,20.39,107.28,351.96
2011,10,群馬県,F,電気・ガス・熱供給・水道業,30～34歳,25.14,146.78,448.46
2011,10,群馬県,F,電気・ガス・熱供給・水道業,35～39歳,29.82,158.35,516.19
2011,10,群馬県,F,電気・ガス・熱供給・水道業,40～44歳,36.19,171.34,605.62
2011,10,群馬県,F,電気・ガス・熱供給・水道業,45～49歳,38.21,199.24,657.76
2011,10,群馬県,F,電気・ガス・熱供給・水道業,50～54歳,48.17,234.67,812.71
2011,10,群馬県,F,電気・ガス・熱供給・水道業,55～59歳,43.32,186.01,705.85
2011,10,群馬県,F,電気・ガス・熱供給・水道業,60～64歳,16.52,45.07,243.31
2011,10,群馬県,F,電気・ガス・熱供給・水道業,65～69歳,-,-,-
2011,10,群馬県,F,電気・ガス・熱供給・水道業,70歳～,-,-,-
2011,10,群馬県,G,情報通信業,年齢計,31.65,104.23,484.03
2011,10,群馬県,G,情報通信業,～19歳,16.02,0,192.24
2011,10,群馬県,G,情報通信業,20～24歳,18.89,43.21,269.89
2011,10,群馬県,G,情報通信業,25～29歳,23.06,61.61,338.33
2011,10,群馬県,G,情報通信業,30～34歳,26.8,77.4,399
2011,10,群馬県,G,情報通信業,35～39歳,30.99,102.42,474.3
2011,10,群馬県,G,情報通信業,40～44歳,36.62,138.4,577.84
2011,10,群馬県,G,情報通信業,45～49歳,37.73,129.85,582.61
2011,10,群馬県,G,情報通信業,50～54歳,41.85,148.3,650.5
2011,10,群馬県,G,情報通信業,55～59歳,38.68,136.24,600.4
2011,10,群馬県,G,情報通信業,60～64歳,25.82,85.31,395.15
2011,10,群馬県,G,情報通信業,65～69歳,-,-,-
2011,10,群馬県,G,情報通信業,70歳～,-,-,-
2011,10,群馬県,H,運輸業，郵便業,年齢計,23.62,39,322.44
2011,10,群馬県,H,運輸業，郵便業,～19歳,-,-,-
2011,10,群馬県,H,運輸業，郵便業,20～24歳,17.09,25.56,230.64
2011,10,群馬県,H,運輸業，郵便業,25～29歳,20.98,43.99,295.75
2011,10,群馬県,H,運輸業，郵便業,30～34歳,23.62,39.52,322.96
2011,10,群馬県,H,運輸業，郵便業,35～39歳,22.89,33.47,308.15
2011,10,群馬県,H,運輸業，郵便業,40～44歳,24.19,28.94,319.22
2011,10,群馬県,H,運輸業，郵便業,45～49歳,23.67,33.3,317.34
2011,10,群馬県,H,運輸業，郵便業,50～54歳,26.89,74.03,396.71
2011,10,群馬県,H,運輸業，郵便業,55～59歳,26.02,44.32,356.56
2011,10,群馬県,H,運輸業，郵便業,60～64歳,18.33,19.03,238.99
2011,10,群馬県,H,運輸業，郵便業,65～69歳,16.2,8.24,202.64
2011,10,群馬県,H,運輸業，郵便業,70歳～,14.62,5.24,180.68
2011,10,群馬県,I,卸売業，小売業,年齢計,28.33,76.64,416.6
2011,10,群馬県,I,卸売業，小売業,～19歳,15.57,15.49,202.33
2011,10,群馬県,I,卸売業，小売業,20～24歳,19.24,40.45,271.33
2011,10,群馬県,I,卸売業，小売業,25～29歳,21.96,58.2,321.72
2011,10,群馬県,I,卸売業，小売業,30～34歳,25.93,64.36,375.52
2011,10,群馬県,I,卸売業，小売業,35～39歳,28.56,85.56,428.28
2011,10,群馬県,I,卸売業，小売業,40～44歳,32.12,97.08,482.52
2011,10,群馬県,I,卸売業，小売業,45～49歳,32.47,90.4,480.04
2011,10,群馬県,I,卸売業，小売業,50～54歳,35.87,109.61,540.05
2011,10,群馬県,I,卸売業，小売業,55～59歳,35.35,87.85,512.05
2011,10,群馬県,I,卸売業，小売業,60～64歳,26.34,34.03,350.11
2011,10,群馬県,I,卸売業，小売業,65～69歳,19.22,20.34,250.98
2011,10,群馬県,I,卸売業，小売業,70歳～,23.24,40.36,319.24
2011,10,群馬県,J,金融業，保険業,年齢計,33.94,122.88,530.16
2011,10,群馬県,J,金融業，保険業,～19歳,15.62,16.69,204.13
2011,10,群馬県,J,金融業，保険業,20～24歳,19.85,38.5,276.7
2011,10,群馬県,J,金融業，保険業,25～29歳,22.29,89.17,356.65
2011,10,群馬県,J,金融業，保険業,30～34歳,28.61,116.74,460.06
2011,10,群馬県,J,金融業，保険業,35～39歳,33.2,121.09,519.49
2011,10,群馬県,J,金融業，保険業,40～44歳,39.33,164.94,636.9
2011,10,群馬県,J,金融業，保険業,45～49歳,46.04,178.93,731.41
2011,10,群馬県,J,金融業，保険業,50～54歳,46.4,175.73,732.53
2011,10,群馬県,J,金融業，保険業,55～59歳,38.96,124.14,591.66
2011,10,群馬県,J,金融業，保険業,60～64歳,29.05,69.85,418.45
2011,10,群馬県,J,金融業，保険業,65～69歳,28.9,65.79,412.59
2011,10,群馬県,J,金融業，保険業,70歳～,23.4,30.1,310.9
2011,10,群馬県,K,不動産業，物品賃貸業,年齢計,28.21,74.41,412.93
2011,10,群馬県,K,不動産業，物品賃貸業,～19歳,17.78,0,213.36
2011,10,群馬県,K,不動産業，物品賃貸業,20～24歳,18.35,12.39,232.59
2011,10,群馬県,K,不動産業，物品賃貸業,25～29歳,20.99,40.7,292.58
2011,10,群馬県,K,不動産業，物品賃貸業,30～34歳,26.26,82.14,397.26
2011,10,群馬県,K,不動産業，物品賃貸業,35～39歳,27.23,84.17,410.93
2011,10,群馬県,K,不動産業，物品賃貸業,40～44歳,28.03,76.87,413.23
2011,10,群馬県,K,不動産業，物品賃貸業,45～49歳,33.56,101.88,504.6
2011,10,群馬県,K,不動産業，物品賃貸業,50～54歳,39.75,108.68,585.68
2011,10,群馬県,K,不動産業，物品賃貸業,55～59歳,37.06,92.16,536.88
2011,10,群馬県,K,不動産業，物品賃貸業,60～64歳,22.38,58.35,326.91
2011,10,群馬県,K,不動産業，物品賃貸業,65～69歳,21.71,27.52,288.04
2011,10,群馬県,K,不動産業，物品賃貸業,70歳～,12.59,16,167.08
2011,10,群馬県,L,学術研究，専門・技術サービス業,年齢計,31.49,72.72,450.6
2011,10,群馬県,L,学術研究，専門・技術サービス業,～19歳,15,0,180
2011,10,群馬県,L,学術研究，専門・技術サービス業,20～24歳,20.68,42.68,290.84
2011,10,群馬県,L,学術研究，専門・技術サービス業,25～29歳,21.14,44.77,298.45
2011,10,群馬県,L,学術研究，専門・技術サービス業,30～34歳,24.92,56.79,355.83
2011,10,群馬県,L,学術研究，専門・技術サービス業,35～39歳,32.78,82.37,475.73
2011,10,群馬県,L,学術研究，専門・技術サービス業,40～44歳,32.36,80.19,468.51
2011,10,群馬県,L,学術研究，専門・技術サービス業,45～49歳,34.75,88.15,505.15
2011,10,群馬県,L,学術研究，専門・技術サービス業,50～54歳,36.62,85.51,524.95
2011,10,群馬県,L,学術研究，専門・技術サービス業,55～59歳,39.41,76.44,549.36
2011,10,群馬県,L,学術研究，専門・技術サービス業,60～64歳,26.81,52.59,374.31
2011,10,群馬県,L,学術研究，専門・技術サービス業,65～69歳,21.83,33.22,295.18
2011,10,群馬県,L,学術研究，専門・技術サービス業,70歳～,-,-,-
2011,10,群馬県,M,宿泊業，飲食サービス業,年齢計,25.13,35.99,337.55
2011,10,群馬県,M,宿泊業，飲食サービス業,～19歳,13.9,1.75,168.55
2011,10,群馬県,M,宿泊業，飲食サービス業,20～24歳,18.75,7.88,232.88
2011,10,群馬県,M,宿泊業，飲食サービス業,25～29歳,21.8,11.83,273.43
2011,10,群馬県,M,宿泊業，飲食サービス業,30～34歳,24.3,21.96,313.56
2011,10,群馬県,M,宿泊業，飲食サービス業,35～39歳,28.93,67.63,414.79
2011,10,群馬県,M,宿泊業，飲食サービス業,40～44歳,28.07,65.76,402.6
2011,10,群馬県,M,宿泊業，飲食サービス業,45～49歳,26.29,21.32,336.8
2011,10,群馬県,M,宿泊業，飲食サービス業,50～54歳,23.4,18.19,298.99
2011,10,群馬県,M,宿泊業，飲食サービス業,55～59歳,30.67,65.72,433.76
2011,10,群馬県,M,宿泊業，飲食サービス業,60～64歳,20.64,10.48,258.16
2011,10,群馬県,M,宿泊業，飲食サービス業,65～69歳,18.06,1.1,217.82
2011,10,群馬県,M,宿泊業，飲食サービス業,70歳～,16.59,0,199.08
2011,10,群馬県,N,生活関連サービス業，娯楽業,年齢計,23.88,27.96,314.52
2011,10,群馬県,N,生活関連サービス業，娯楽業,～19歳,-,-,-
2011,10,群馬県,N,生活関連サービス業，娯楽業,20～24歳,18.06,8.71,225.43
2011,10,群馬県,N,生活関連サービス業，娯楽業,25～29歳,19.81,14.43,252.15
2011,10,群馬県,N,生活関連サービス業，娯楽業,30～34歳,23.11,28.01,305.33
2011,10,群馬県,N,生活関連サービス業，娯楽業,35～39歳,27.33,41.22,369.18
2011,10,群馬県,N,生活関連サービス業，娯楽業,40～44歳,27.32,46.01,373.85
2011,10,群馬県,N,生活関連サービス業，娯楽業,45～49歳,26.07,38.75,351.59
2011,10,群馬県,N,生活関連サービス業，娯楽業,50～54歳,28.48,41.83,383.59
2011,10,群馬県,N,生活関連サービス業，娯楽業,55～59歳,24.52,27.47,321.71
2011,10,群馬県,N,生活関連サービス業，娯楽業,60～64歳,25.17,11.83,313.87
2011,10,群馬県,N,生活関連サービス業，娯楽業,65～69歳,14.49,7.43,181.31
2011,10,群馬県,N,生活関連サービス業，娯楽業,70歳～,12.51,0,150.12
2011,10,群馬県,O,教育，学習支援業,年齢計,31.28,87.45,462.81
2011,10,群馬県,O,教育，学習支援業,～19歳,14.96,9,188.52
2011,10,群馬県,O,教育，学習支援業,20～24歳,16.7,40.61,241.01
2011,10,群馬県,O,教育，学習支援業,25～29歳,20.42,51.58,296.62
2011,10,群馬県,O,教育，学習支援業,30～34歳,25.04,52.51,352.99
2011,10,群馬県,O,教育，学習支援業,35～39歳,31.04,81.87,454.35
2011,10,群馬県,O,教育，学習支援業,40～44歳,32.92,100.73,495.77
2011,10,群馬県,O,教育，学習支援業,45～49歳,37.03,116.03,560.39
2011,10,群馬県,O,教育，学習支援業,50～54歳,39.18,124.42,594.58
2011,10,群馬県,O,教育，学習支援業,55～59歳,37.89,113.98,568.66
2011,10,群馬県,O,教育，学習支援業,60～64歳,28.66,53.32,397.24
2011,10,群馬県,O,教育，学習支援業,65～69歳,23.42,47.26,328.3
2011,10,群馬県,O,教育，学習支援業,70歳～,41.84,130.75,632.83
2011,10,群馬県,P,医療，福祉,年齢計,25.33,63.87,367.83
2011,10,群馬県,P,医療，福祉,～19歳,15.9,0.53,191.33
2011,10,群馬県,P,医療，福祉,20～24歳,19.67,40.51,276.55
2011,10,群馬県,P,医療，福祉,25～29歳,21.97,64.52,328.16
2011,10,群馬県,P,医療，福祉,30～34歳,23.58,62.86,345.82
2011,10,群馬県,P,医療，福祉,35～39歳,25.33,66.83,370.79
2011,10,群馬県,P,医療，福祉,40～44歳,27.14,67.28,392.96
2011,10,群馬県,P,医療，福祉,45～49歳,25.2,72.44,374.84
2011,10,群馬県,P,医療，福祉,50～54歳,29.66,77.07,432.99
2011,10,群馬県,P,医療，福祉,55～59歳,31.27,88.25,463.49
2011,10,群馬県,P,医療，福祉,60～64歳,29.76,35.41,392.53
2011,10,群馬県,P,医療，福祉,65～69歳,20.82,43.3,293.14
2011,10,群馬県,P,医療，福祉,70歳～,20.02,0,240.24
2011,10,群馬県,Q,複合サービス事業,年齢計,28.4,92.62,433.42
2011,10,群馬県,Q,複合サービス事業,～19歳,-,-,-
2011,10,群馬県,Q,複合サービス事業,20～24歳,17.78,27.43,240.79
2011,10,群馬県,Q,複合サービス事業,25～29歳,21.74,67.78,328.66
2011,10,群馬県,Q,複合サービス事業,30～34歳,22.45,80.15,349.55
2011,10,群馬県,Q,複合サービス事業,35～39歳,25.62,96.2,403.64
2011,10,群馬県,Q,複合サービス事業,40～44歳,26.5,74.22,392.22
2011,10,群馬県,Q,複合サービス事業,45～49歳,30.02,96.02,456.26
2011,10,群馬県,Q,複合サービス事業,50～54歳,38.53,131.8,594.16
2011,10,群馬県,Q,複合サービス事業,55～59歳,35.45,113.21,538.61
2011,10,群馬県,Q,複合サービス事業,60～64歳,19.23,14.09,244.85
2011,10,群馬県,Q,複合サービス事業,65～69歳,10.95,0,131.4
2011,10,群馬県,Q,複合サービス事業,70歳～,-,-,-
2011,10,群馬県,R,サービス業（他に分類されないもの）,年齢計,22.68,41.35,313.51
2011,10,群馬県,R,サービス業（他に分類されないもの）,～19歳,16.08,12.61,205.57
2011,10,群馬県,R,サービス業（他に分類されないもの）,20～24歳,17.33,32.49,240.45
2011,10,群馬県,R,サービス業（他に分類されないもの）,25～29歳,20.53,43.8,290.16
2011,10,群馬県,R,サービス業（他に分類されないもの）,30～34歳,22.65,58.67,330.47
2011,10,群馬県,R,サービス業（他に分類されないもの）,35～39歳,24.76,53.94,351.06
